,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.6347800118999394,0.6220146521111669,0.636210113976059,0.6310386147152967,0.6235549569534187,0.6315102168638708,0.6342901561194751,0.630560919450111,0.6348954617144702,0.8651789933274847,0.6196544104190262,0.6460789939281485,0.6099404862158491,0.645416025756993,0.6387797491576929,0.6217417840078858,0.6155548167989563,0.6364770726111862,0.7953756023757821,0.6296426830432469
1,0.6624401241361824,0.6791110005418979,0.6867441782537906,0.6795628429031517,0.6607991271200284,0.6812224911633036,0.691834059402244,0.6650476379835049,0.6457958164279374,0.6593681500569373,0.6710828013949615,0.6968649497241881,0.6245169862291894,0.6812146941755663,0.671544788965239,0.6658601417037506,0.6492155730779834,0.6821203561965656,0.7015028132198499,0.6832833051794633
2,0.7064427399998923,0.7318263419260066,0.7075160447798214,0.7088271994329516,0.6816163957644142,0.7060241512630562,0.712483666836392,0.7017377813999341,0.6630836944398335,0.9194409709308924,0.7092176637722312,0.7175836593800069,0.6375304080151207,0.7168061810521645,0.691378944175975,0.6799420017441347,0.6690382026697461,0.7031347821732363,0.8977754492180572,0.707406158881737
3,0.6624856686630339,0.6841963848969692,0.6908545975975796,0.6893005642128793,0.6517212873778956,0.6927814208208456,0.7102349353041482,0.6624804188030444,0.6382100332834633,0.6603398089353858,0.676747352015951,0.9344078311093753,0.6172910537778812,0.6788118910964662,0.9116541037190002,0.6555350820202731,0.6466031484532743,0.6923455090294777,0.7104171054958497,0.6824802378121599
4,0.9187131880806004,0.8060146535807249,0.9245960884980002,0.6832789311608854,0.9103741855974412,0.9225099895741709,0.6898015253205765,0.9126448411452719,0.8843685388389053,0.6553106536905198,0.927490186345826,0.6911437670203678,0.6187642141646754,0.6892017715925247,0.6568077069067592,0.8952245442036099,0.6436832908250157,0.681446814523844,0.8439103143411553,0.9167910861340398
5,0.7072645354485532,0.9160748238841874,0.7173448239667184,0.7135360705621943,0.697692327879489,0.7073678598364943,0.9547005853637118,0.7077600977576208,0.6770652106624802,0.6874272601378177,0.7182243290918822,0.7182469184020083,0.6615719748369007,0.7152389728941451,0.6975547225003157,0.7005820013627613,0.681050182028054,0.7095265217780314,0.7478276823897383,0.7191719036013078
6,0.6777536149880459,0.701468578650229,0.6892203489246951,0.6866477914427043,0.6663145938434458,0.6910822661437621,0.7001651214480619,0.6710394541845399,0.651799459115104,0.9030339655883086,0.6848190290855165,0.6907257336410494,0.6260546517500543,0.6864163120354568,0.670305173961756,0.6595562930444333,0.6432429390437618,0.6873856060037274,0.8674243779461703,0.6871191049783756
7,0.6777734533260897,0.7062085602903292,0.7029515176333074,0.6983889297694382,0.6677932698320459,0.698595549446652,0.7147690925653932,0.6756232187822238,0.6510384151347853,0.9062410154180576,0.6954766524446049,0.7138809625783864,0.6298302680767744,0.6990151872472655,0.6827092843894289,0.669024574679584,0.6549602954889948,0.7036539539167114,0.88166606039274,0.6955352093082958
8,0.6744697704456983,0.8686681641717919,0.6998446677855416,0.7055271002268586,0.6666510933100209,0.7108113738584633,0.9411380355582346,0.6743759737554623,0.6374095235341527,0.6608278511342671,0.6906301488708456,0.7052621321943492,0.6203990092051896,0.6964702094189597,0.676259875181896,0.6539244133719931,0.6544696331886628,0.700445117414358,0.7278926137772832,0.6894666103046938
9,0.625888725219851,0.6184379326736318,0.631553647653072,0.6296092605994613,0.6202531677113576,0.6269293381034133,0.6448237461711959,0.6210594405807311,0.6367536929807649,0.6289482591620035,0.6171246718217795,0.6386485206173079,0.858024451312231,0.629930380941695,0.6391490617063424,0.6183166237826625,0.6181563496438145,0.6377442809138091,0.6367833376789823,0.6280698599780538
10,0.6206014335115607,0.6355212706446358,0.6286671164021603,0.6308725823286094,0.6235968779403627,0.6121961387600515,0.632649417549028,0.6135562277663558,0.6336386577563992,0.6249994060552216,0.6216510341280397,0.6156120361793928,0.6307869006870386,0.6121874808970134,0.6225785653292888,0.6225060611766434,0.6160913940135374,0.8683020531051846,0.6390330343142857,0.6258197669160168
11,0.657748355249884,0.6892178151980222,0.6695903295040353,0.6777283055811182,0.6510531609988818,0.6801239700404347,0.6866927219864153,0.6530968157859425,0.6378604581622801,0.6401849435606135,0.6762525066607854,0.6810005063466088,0.6107870678404902,0.6733792684084183,0.6471361738510998,0.6355961572643377,0.6376548787204663,0.9181456427753454,0.7097630988282653,0.6667468481185812
12,0.7029837866166488,0.7359919143995024,0.7215980802821623,0.7163210450804983,0.6835789902970323,0.7002855185409356,0.7149059079334639,0.6977378344993882,0.6654160167797997,0.6724242961715661,0.7144405132881179,0.9683627793036842,0.6474516350742956,0.707134393122961,0.9372344077367998,0.6820260832898104,0.6634878288539655,0.7062836257339314,0.7542503903488595,0.7107247547135208
13,0.7003138419126319,0.7246846269001788,0.7141481715381632,0.9578216580664727,0.6883599400839803,0.7177378572588042,0.7235442035024204,0.6931300084706167,0.6706773427526009,0.679720864579108,0.7078414291833673,0.7216000907037686,0.6475684154853453,0.7109554847856154,0.7031571255962477,0.6760970851358893,0.6743176213887379,0.7095551882111514,0.7430361075480973,0.7108089016772389
